"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(FTM)","Value_OUT(FTM)","CurrentValue @ $2.584/FTM","TxnFee(FTM)","TxnFee(USD)","Historical $Price/FTM","Status","ErrCode","Method"
"0x462a95abadc57cc1e00145420389cd6cbe450746c2e7e73f51770f6aefa27887","9083286","1623041612","2021-06-07 04:53:32","0x92d6322a1dc5275c07e9a820795133c2d812e58d","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.006502616340195098","0.0168027606230641","0.30","","","Deposit",""
"0xa465a90d992a11f23d0313656fbf61c120c0b9d21333017352a36a14639e5de9","9083449","1623041777","2021-06-07 04:56:17","0x92d6322a1dc5275c07e9a820795133c2d812e58d","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.005826040004573068","0.0150544873718168","0.30","","","Deposit",""
"0x2ef211940d0c08a3efb34fdcb45f3087f4f85936f4124f25120e0cab449b9287","9084508","1623043076","2021-06-07 05:17:56","0xe32650e748e7e4aba16181d9882d15ba328d5a78","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.006569056362","0.016974441639408","0.30","","","Deposit",""
"0x5c634b438883a0861249b6cdd122ce73be2d1287e9af4ac0bc778d95adebfc32","9086254","1623044986","2021-06-07 05:49:46","0x749e5aeba1da968ec7e29a12acb141d939f40deb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00780648","0.02017194432","0.30","","","Deposit",""
"0xac3f00e511b0962c21cdd46b68d07d82b954b44a857146b40d47c7ed4069711c","9086711","1623045503","2021-06-07 05:58:23","0x749e5aeba1da968ec7e29a12acb141d939f40deb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0069236","0.0178905824","0.30","","","Deposit",""
"0xb9b92ead37083e544fe7f1fcf92c12c8aaf25374f5797f669e3f73368fb75618","9087522","1623046413","2021-06-07 06:13:33","0x749e5aeba1da968ec7e29a12acb141d939f40deb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00692448","0.01789285632","0.30","","","Deposit",""
"0x06bd980f39e13508bec07fceba56eff6362b6641fc8294078c906fc98a66fa41","9088399","1623047412","2021-06-07 06:30:12","0x50a87ccb24958193500bc2009bbd46a0337ee250","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0078056","0.0201696704","0.30","","","Deposit",""
"0x98dceb91fdeb5c6a88fb579351d1842b6da4bfe4b301d18d0299866db5e2557a","9088903","1623047943","2021-06-07 06:39:03","0x1fc550e98ad3021e32c47a84019f77a0792c60b7","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0078056","0.0201696704","0.30","","","Deposit",""
"0x2bee47ba60dc7dcfaadca2856ec5925faa84ad17dfcb34f31903a8804073f250","9089220","1623048291","2021-06-07 06:44:51","0xa053dbafba05e307a7bddede09c7feb235dc34b1","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.007883656","0.020371367104","0.30","","","Deposit",""
"0xb6d965d4041b6bdbda0b43b388c9976baa92ac4fe8cf413532c809a996097fad","9089250","1623048322","2021-06-07 06:45:22","0xa06c4b981dae1e0e8945eb61380431d83f68bf39","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0078845448","0.0203736637632","0.30","","","Deposit",""
"0x6c846b23674a5a966d23983e221f91273d613029fcc5a97b4359d55fa77ad4f5","9089833","1623048909","2021-06-07 06:55:09","0xe85d6dc02ee3b488a18c93c1bfdf6cbdbfe357dc","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00683067","0.01765045128","0.30","","","Deposit",""
